Date,AQI,Sample_Duration,Pollutant_Type
1989-06-25,22,24 HOUR,81102
1989-06-27,33,24 HOUR,81102
1989-06-28,47,24 HOUR,81102
1989-06-29,45,24 HOUR,81102
1989-06-30,37,24 HOUR,81102
1989-07-01,42,24 HOUR,81102
1989-07-02,31,24 HOUR,81102
1989-07-04,38,24 HOUR,81102
1989-07-05,54,24 HOUR,81102
1989-07-06,58,24 HOUR,81102
1989-07-07,51,24 HOUR,81102
1989-07-08,46,24 HOUR,81102
1989-07-09,39,24 HOUR,81102
1989-07-11,41,24 HOUR,81102
1989-07-12,26,24 HOUR,81102
1989-07-13,31,24 HOUR,81102
1989-07-14,29,24 HOUR,81102
1989-07-15,28,24 HOUR,81102
1989-07-16,29,24 HOUR,81102
1989-07-18,29,24 HOUR,81102
1989-07-19,77,24 HOUR,81102
1989-07-20,41,24 HOUR,81102
1989-07-21,48,24 HOUR,81102
1989-07-22,52,24 HOUR,81102
1989-07-27,39,24 HOUR,81102
1989-07-23,51,24 HOUR,81102
1989-07-25,36,24 HOUR,81102
1989-07-26,38,24 HOUR,81102
1989-07-28,32,24 HOUR,81102
1989-07-29,20,24 HOUR,81102
1989-07-30,12,24 HOUR,81102
1989-08-01,24,24 HOUR,81102
1989-08-02,25,24 HOUR,81102
1989-08-03,31,24 HOUR,81102
1989-08-04,30,24 HOUR,81102
1989-08-05,30,24 HOUR,81102
1989-08-06,27,24 HOUR,81102
1989-08-08,25,24 HOUR,81102
1989-08-09,29,24 HOUR,81102
1989-08-10,27,24 HOUR,81102
1989-08-11,22,24 HOUR,81102
1989-08-12,15,24 HOUR,81102
1989-08-13,15,24 HOUR,81102
1989-08-15,22,24 HOUR,81102
1989-08-16,21,24 HOUR,81102
1989-08-18,22,24 HOUR,81102
1989-08-19,19,24 HOUR,81102
1989-08-22,29,24 HOUR,81102
1989-08-24,28,24 HOUR,81102
1989-08-25,31,24 HOUR,81102
1989-08-26,18,24 HOUR,81102
1989-08-27,18,24 HOUR,81102
1989-08-29,28,24 HOUR,81102
1989-09-02,34,24 HOUR,81102
1989-08-30,36,24 HOUR,81102
1989-08-31,32,24 HOUR,81102
1989-09-01,28,24 HOUR,81102
1989-09-03,31,24 HOUR,81102
1989-09-06,50,24 HOUR,81102
1989-09-07,38,24 HOUR,81102
1989-09-08,9,24 HOUR,81102
1989-09-09,9,24 HOUR,81102
1989-09-10,9,24 HOUR,81102
1989-09-12,8,24 HOUR,81102
1989-09-13,17,24 HOUR,81102
1989-09-14,29,24 HOUR,81102
1989-09-15,37,24 HOUR,81102
1989-09-16,31,24 HOUR,81102
1989-09-17,26,24 HOUR,81102
1989-09-19,21,24 HOUR,81102
1989-09-20,16,24 HOUR,81102
1989-09-22,20,24 HOUR,81102
1989-09-23,24,24 HOUR,81102
1989-09-26,45,24 HOUR,81102
1989-09-27,35,24 HOUR,81102
1989-09-28,36,24 HOUR,81102
1989-09-29,44,24 HOUR,81102
1989-09-30,40,24 HOUR,81102
1989-10-01,19,24 HOUR,81102
1989-10-03,31,24 HOUR,81102
1989-10-04,34,24 HOUR,81102
1989-10-05,32,24 HOUR,81102
1989-10-06,41,24 HOUR,81102
1989-10-07,29,24 HOUR,81102
1989-10-08,26,24 HOUR,81102
1989-10-11,28,24 HOUR,81102
1989-10-12,57,24 HOUR,81102
1989-10-13,60,24 HOUR,81102
1989-10-14,58,24 HOUR,81102
1989-10-15,23,24 HOUR,81102
1989-10-17,7,24 HOUR,81102
1989-10-18,18,24 HOUR,81102
1989-10-19,34,24 HOUR,81102
1989-10-24,43,24 HOUR,81102
1989-10-20,55,24 HOUR,81102
1989-10-21,43,24 HOUR,81102
1989-10-22,19,24 HOUR,81102
1989-10-25,58,24 HOUR,81102
1989-10-26,17,24 HOUR,81102
1989-10-27,31,24 HOUR,81102
1989-10-28,25,24 HOUR,81102
1989-10-29,18,24 HOUR,81102
1989-10-31,27,24 HOUR,81102
1989-11-01,23,24 HOUR,81102
1989-11-02,51,24 HOUR,81102
1989-11-03,63,24 HOUR,81102
1989-11-04,19,24 HOUR,81102
1989-11-05,15,24 HOUR,81102
1989-11-08,14,24 HOUR,81102
1989-11-09,69,24 HOUR,81102
1989-11-10,36,24 HOUR,81102
1989-11-11,31,24 HOUR,81102
1989-11-14,24,24 HOUR,81102
1989-11-15,16,24 HOUR,81102
1989-11-16,48,24 HOUR,81102
1989-11-17,57,24 HOUR,81102
1989-11-18,52,24 HOUR,81102
1989-11-19,43,24 HOUR,81102
1989-11-21,49,24 HOUR,81102
1989-11-22,36,24 HOUR,81102
1989-11-23,46,24 HOUR,81102
1989-11-24,43,24 HOUR,81102
1989-11-28,51,24 HOUR,81102
1989-11-29,64,24 HOUR,81102
1989-11-30,57,24 HOUR,81102
1989-12-01,62,24 HOUR,81102
1989-12-02,42,24 HOUR,81102
1989-12-03,35,24 HOUR,81102
1989-12-05,25,24 HOUR,81102
1989-12-06,23,24 HOUR,81102
1989-12-07,19,24 HOUR,81102
1989-12-09,11,24 HOUR,81102
1989-12-10,8,24 HOUR,81102
1989-12-15,23,24 HOUR,81102
1989-12-16,27,24 HOUR,81102
1989-12-17,33,24 HOUR,81102
1989-12-19,46,24 HOUR,81102
1989-12-20,35,24 HOUR,81102
1989-12-21,18,24 HOUR,81102
1989-12-22,49,24 HOUR,81102
1989-12-23,32,24 HOUR,81102
1989-12-24,30,24 HOUR,81102
1989-12-27,55,24 HOUR,81102
1989-12-31,17,24 HOUR,81102
1989-12-28,69,24 HOUR,81102
1989-12-29,35,24 HOUR,81102
1989-12-30,18,24 HOUR,81102
1990-01-11,21,24 HOUR,81102
1990-01-17,20,24 HOUR,81102
1990-01-23,10,24 HOUR,81102
1990-01-29,12,24 HOUR,81102
1990-02-04,46,24 HOUR,81102
1990-02-10,11,24 HOUR,81102
1990-02-16,51,24 HOUR,81102
1990-02-22,62,24 HOUR,81102
1990-02-28,26,24 HOUR,81102
1990-03-06,5,24 HOUR,81102
1990-03-12,18,24 HOUR,81102
1990-03-18,17,24 HOUR,81102
1990-03-24,22,24 HOUR,81102
1990-03-30,19,24 HOUR,81102
1990-04-05,15,24 HOUR,81102
1990-04-11,13,24 HOUR,81102
1990-04-17,13,24 HOUR,81102
1990-04-23,18,24 HOUR,81102
1990-04-29,9,24 HOUR,81102
1990-05-05,8,24 HOUR,81102
1990-05-11,15,24 HOUR,81102
1990-05-17,16,24 HOUR,81102
1990-05-23,26,24 HOUR,81102
1990-05-29,13,24 HOUR,81102
1990-06-04,19,24 HOUR,81102
1990-06-10,17,24 HOUR,81102
1990-06-16,19,24 HOUR,81102
1990-06-22,26,24 HOUR,81102
1990-06-28,31,24 HOUR,81102
1990-07-04,15,24 HOUR,81102
1990-07-10,19,24 HOUR,81102
1990-07-16,34,24 HOUR,81102
1990-08-03,15,24 HOUR,81102
1990-08-09,20,24 HOUR,81102
1990-08-15,14,24 HOUR,81102
1990-08-21,15,24 HOUR,81102
1990-08-27,19,24 HOUR,81102
1990-09-02,17,24 HOUR,81102
1990-09-08,9,24 HOUR,81102
1990-09-14,38,24 HOUR,81102
1990-09-20,13,24 HOUR,81102
1990-09-26,12,24 HOUR,81102
1990-10-02,16,24 HOUR,81102
1990-10-08,13,24 HOUR,81102
1990-10-14,19,24 HOUR,81102
1990-10-20,8,24 HOUR,81102
1990-10-26,13,24 HOUR,81102
1990-11-01,16,24 HOUR,81102
1990-11-07,42,24 HOUR,81102
1990-11-19,30,24 HOUR,81102
1990-11-25,6,24 HOUR,81102
1990-12-01,14,24 HOUR,81102
1990-12-07,31,24 HOUR,81102
1990-12-13,16,24 HOUR,81102
1990-12-19,18,24 HOUR,81102
1990-12-25,22,24 HOUR,81102
1990-12-31,12,24 HOUR,81102
1990-01-03,41,24 HOUR,81102
1990-01-04,61,24 HOUR,81102
1990-01-05,63,24 HOUR,81102
1990-01-06,68,24 HOUR,81102
1990-01-07,40,24 HOUR,81102
1990-01-09,16,24 HOUR,81102
1990-01-11,19,24 HOUR,81102
1990-01-12,37,24 HOUR,81102
1990-01-13,24,24 HOUR,81102
1990-01-14,10,24 HOUR,81102
1990-01-17,23,24 HOUR,81102
1990-01-18,13,24 HOUR,81102
1990-01-19,14,24 HOUR,81102
1990-01-21,52,24 HOUR,81102
1990-01-23,11,24 HOUR,81102
1990-01-24,14,24 HOUR,81102
1990-01-25,24,24 HOUR,81102
1990-01-27,5,24 HOUR,81102
1990-01-28,5,24 HOUR,81102
1990-02-08,23,24 HOUR,81102
1990-01-30,22,24 HOUR,81102
1990-02-02,19,24 HOUR,81102
1990-02-07,31,24 HOUR,81102
1990-02-09,20,24 HOUR,81102
1990-02-10,8,24 HOUR,81102
1990-02-11,18,24 HOUR,81102
1990-02-13,19,24 HOUR,81102
1990-02-14,16,24 HOUR,81102
1990-02-15,27,24 HOUR,81102
1990-02-16,53,24 HOUR,81102
1990-02-17,47,24 HOUR,81102
1990-02-18,30,24 HOUR,81102
1990-02-21,53,24 HOUR,81102
1990-02-25,37,24 HOUR,81102
1990-02-22,46,24 HOUR,81102
1990-02-23,53,24 HOUR,81102
1990-02-24,39,24 HOUR,81102
1990-02-27,24,24 HOUR,81102
1990-02-28,23,24 HOUR,81102
1990-03-01,39,24 HOUR,81102
1990-03-02,50,24 HOUR,81102
1990-03-03,30,24 HOUR,81102
1990-03-04,15,24 HOUR,81102
1990-03-06,5,24 HOUR,81102
1990-03-07,13,24 HOUR,81102
1990-03-08,52,24 HOUR,81102
1990-03-09,65,24 HOUR,81102
1990-03-10,51,24 HOUR,81102
1990-03-11,29,24 HOUR,81102
1990-03-13,7,24 HOUR,81102
1990-03-14,35,24 HOUR,81102
1990-03-15,22,24 HOUR,81102
1990-03-16,29,24 HOUR,81102
1990-03-17,20,24 HOUR,81102
1990-03-18,12,24 HOUR,81102
1990-03-20,29,24 HOUR,81102
1990-03-21,24,24 HOUR,81102
1990-03-22,26,24 HOUR,81102
1990-03-24,13,24 HOUR,81102
1990-03-25,17,24 HOUR,81102
1990-03-27,44,24 HOUR,81102
1990-03-28,6,24 HOUR,81102
1990-04-03,39,24 HOUR,81102
1990-03-30,19,24 HOUR,81102
1990-03-31,19,24 HOUR,81102
1990-04-01,39,24 HOUR,81102
1990-04-04,51,24 HOUR,81102
1990-04-05,14,24 HOUR,81102
1990-04-06,32,24 HOUR,81102
1990-04-07,34,24 HOUR,81102
1990-04-08,18,24 HOUR,81102
1990-04-10,18,24 HOUR,81102
1990-04-11,23,24 HOUR,81102
1990-04-12,16,24 HOUR,81102
1990-04-13,16,24 HOUR,81102
1990-04-14,14,24 HOUR,81102
1990-04-15,24,24 HOUR,81102
1990-04-17,15,24 HOUR,81102
1990-04-18,21,24 HOUR,81102
1990-04-19,16,24 HOUR,81102
1990-04-20,25,24 HOUR,81102
1990-04-21,24,24 HOUR,81102
1990-04-22,23,24 HOUR,81102
1990-04-24,15,24 HOUR,81102
1990-04-25,19,24 HOUR,81102
1990-04-26,14,24 HOUR,81102
1990-04-27,19,24 HOUR,81102
1990-04-28,20,24 HOUR,81102
1990-04-29,7,24 HOUR,81102
1990-05-01,16,24 HOUR,81102
1990-05-02,17,24 HOUR,81102
1990-05-03,21,24 HOUR,81102
1990-05-04,19,24 HOUR,81102
1990-05-05,11,24 HOUR,81102
1990-05-06,16,24 HOUR,81102
1990-05-07,27,24 HOUR,81102
1990-05-09,9,24 HOUR,81102
1990-05-10,19,24 HOUR,81102
1990-05-11,16,24 HOUR,81102
1990-05-12,10,24 HOUR,81102
1990-05-13,13,24 HOUR,81102
1990-05-15,13,24 HOUR,81102
1990-05-16,9,24 HOUR,81102
1990-05-17,18,24 HOUR,81102
1990-05-18,33,24 HOUR,81102
1990-05-19,30,24 HOUR,81102
1990-05-20,19,24 HOUR,81102
1990-05-22,30,24 HOUR,81102
1990-05-23,34,24 HOUR,81102
1990-05-24,32,24 HOUR,81102
1990-05-25,36,24 HOUR,81102
1990-05-26,22,24 HOUR,81102
1990-05-27,11,24 HOUR,81102
1990-06-01,21,24 HOUR,81102
1990-06-06,23,24 HOUR,81102
1990-06-02,7,24 HOUR,81102
1990-06-03,13,24 HOUR,81102
1990-06-05,19,24 HOUR,81102
1990-06-07,31,24 HOUR,81102
1990-06-08,27,24 HOUR,81102
1990-06-09,22,24 HOUR,81102
1990-06-10,9,24 HOUR,81102
1990-06-11,16,24 HOUR,81102
1990-06-12,5,24 HOUR,81102
1990-06-13,20,24 HOUR,81102
1990-06-14,23,24 HOUR,81102
1990-06-15,31,24 HOUR,81102
1990-06-16,15,24 HOUR,81102
1990-06-17,18,24 HOUR,81102
1990-06-18,27,24 HOUR,81102
1990-06-19,19,24 HOUR,81102
1990-06-20,19,24 HOUR,81102
1990-06-21,16,24 HOUR,81102
1990-06-22,21,24 HOUR,81102
1990-06-23,27,24 HOUR,81102
1990-06-27,31,24 HOUR,81102
1990-06-24,23,24 HOUR,81102
1990-06-25,29,24 HOUR,81102
1990-06-26,29,24 HOUR,81102
1990-06-28,32,24 HOUR,81102
1990-06-29,34,24 HOUR,81102
1990-06-30,29,24 HOUR,81102
1990-07-01,31,24 HOUR,81102
1990-07-02,38,24 HOUR,81102
1990-07-03,27,24 HOUR,81102
1990-07-04,14,24 HOUR,81102
1990-07-05,55,24 HOUR,81102
1990-07-06,19,24 HOUR,81102
1990-07-07,17,24 HOUR,81102
1990-07-08,9,24 HOUR,81102
1990-07-09,21,24 HOUR,81102
1990-07-13,22,24 HOUR,81102
1990-07-10,16,24 HOUR,81102
1990-07-11,18,24 HOUR,81102
1990-07-12,17,24 HOUR,81102
1990-07-14,22,24 HOUR,81102
1990-07-15,19,24 HOUR,81102
1990-07-16,17,24 HOUR,81102
1990-07-18,32,24 HOUR,81102
1990-07-19,19,24 HOUR,81102
1990-07-20,13,24 HOUR,81102
1990-07-21,11,24 HOUR,81102
1990-07-22,14,24 HOUR,81102
1990-07-23,22,24 HOUR,81102
1990-07-24,16,24 HOUR,81102
1990-07-25,23,24 HOUR,81102
1990-07-26,25,24 HOUR,81102
1990-07-27,23,24 HOUR,81102
1990-07-28,19,24 HOUR,81102
1990-07-29,9,24 HOUR,81102
1990-07-30,11,24 HOUR,81102
1990-07-31,15,24 HOUR,81102
1990-08-01,15,24 HOUR,81102
1990-08-02,12,24 HOUR,81102
1990-08-03,22,24 HOUR,81102
1990-08-04,15,24 HOUR,81102
1990-08-05,6,24 HOUR,81102
1990-08-06,11,24 HOUR,81102
1990-08-07,25,24 HOUR,81102
1990-08-08,26,24 HOUR,81102
1990-08-09,31,24 HOUR,81102
1990-08-10,35,24 HOUR,81102
1990-08-13,16,24 HOUR,81102
1990-08-17,17,24 HOUR,81102
1990-08-14,13,24 HOUR,81102
1990-08-15,17,24 HOUR,81102
1990-08-16,15,24 HOUR,81102
1990-08-18,16,24 HOUR,81102
1990-08-19,12,24 HOUR,81102
1990-08-20,14,24 HOUR,81102
1990-08-21,20,24 HOUR,81102
1990-08-22,26,24 HOUR,81102
1990-08-23,16,24 HOUR,81102
1990-08-24,24,24 HOUR,81102
1990-08-25,19,24 HOUR,81102
1990-08-26,19,24 HOUR,81102
1990-08-27,25,24 HOUR,81102
1990-08-28,29,24 HOUR,81102
1990-08-29,38,24 HOUR,81102
1990-08-30,33,24 HOUR,81102
1990-08-31,20,24 HOUR,81102
1990-09-01,15,24 HOUR,81102
1990-09-02,14,24 HOUR,81102
1990-09-03,14,24 HOUR,81102
1990-09-05,20,24 HOUR,81102
1990-09-06,18,24 HOUR,81102
1990-09-08,19,24 HOUR,81102
1990-09-09,13,24 HOUR,81102
1990-09-13,30,24 HOUR,81102
1990-09-10,16,24 HOUR,81102
1990-09-11,23,24 HOUR,81102
1990-09-12,25,24 HOUR,81102
1990-09-14,38,24 HOUR,81102
1990-09-15,34,24 HOUR,81102
1990-09-16,31,24 HOUR,81102
1990-09-17,15,24 HOUR,81102
1990-09-18,14,24 HOUR,81102
1990-09-19,11,24 HOUR,81102
1990-09-20,16,24 HOUR,81102
1990-09-21,16,24 HOUR,81102
1990-09-22,19,24 HOUR,81102
1990-09-23,18,24 HOUR,81102
1990-09-24,17,24 HOUR,81102
1990-09-25,17,24 HOUR,81102
1990-09-26,17,24 HOUR,81102
1990-09-27,19,24 HOUR,81102
1990-09-28,11,24 HOUR,81102
1990-09-29,6,24 HOUR,81102
1990-09-30,11,24 HOUR,81102
1990-10-01,26,24 HOUR,81102
1990-10-02,23,24 HOUR,81102
1990-10-03,15,24 HOUR,81102
1990-10-04,11,24 HOUR,81102
1990-10-05,12,24 HOUR,81102
1990-10-06,22,24 HOUR,81102
1990-10-07,6,24 HOUR,81102
1990-10-08,8,24 HOUR,81102
1990-10-10,19,24 HOUR,81102
1990-10-11,10,24 HOUR,81102
1990-10-12,29,24 HOUR,81102
1990-10-13,15,24 HOUR,81102
1990-10-14,13,24 HOUR,81102
1990-10-15,24,24 HOUR,81102
1990-10-16,26,24 HOUR,81102
1990-10-17,11,24 HOUR,81102
1990-10-18,32,24 HOUR,81102
1990-10-19,16,24 HOUR,81102
1990-10-20,7,24 HOUR,81102
1990-10-21,15,24 HOUR,81102
1990-10-22,19,24 HOUR,81102
1990-10-23,15,24 HOUR,81102
1990-10-24,19,24 HOUR,81102
1990-10-25,34,24 HOUR,81102
1990-10-26,33,24 HOUR,81102
1990-10-30,35,24 HOUR,81102
1990-10-27,21,24 HOUR,81102
1990-10-28,21,24 HOUR,81102
1990-10-29,25,24 HOUR,81102
1990-11-01,28,24 HOUR,81102
1990-11-02,6,24 HOUR,81102
1990-11-03,5,24 HOUR,81102
1990-11-04,28,24 HOUR,81102
1990-11-05,16,24 HOUR,81102
1990-11-06,3,24 HOUR,81102
1990-11-07,32,24 HOUR,81102
1990-11-08,22,24 HOUR,81102
1990-11-09,24,24 HOUR,81102
1990-11-10,19,24 HOUR,81102
1990-11-11,23,24 HOUR,81102
1990-11-12,42,24 HOUR,81102
1990-11-14,43,24 HOUR,81102
1990-11-15,15,24 HOUR,81102
1990-11-16,23,24 HOUR,81102
1990-11-17,29,24 HOUR,81102
1990-11-18,20,24 HOUR,81102
1990-11-19,30,24 HOUR,81102
1990-11-20,19,24 HOUR,81102
1990-11-22,6,24 HOUR,81102
1990-11-23,7,24 HOUR,81102
1990-11-24,10,24 HOUR,81102
1990-11-27,15,24 HOUR,81102
1990-11-28,19,24 HOUR,81102
1990-11-29,32,24 HOUR,81102
1990-11-30,9,24 HOUR,81102
1990-12-01,3,24 HOUR,81102
1990-12-02,6,24 HOUR,81102
1990-12-03,22,24 HOUR,81102
1990-12-04,41,24 HOUR,81102
1990-12-08,35,24 HOUR,81102
1990-12-05,12,24 HOUR,81102
1990-12-06,12,24 HOUR,81102
1990-12-07,44,24 HOUR,81102
1990-12-12,9,24 HOUR,81102
1990-12-09,23,24 HOUR,81102
1990-12-10,38,24 HOUR,81102
1990-12-11,19,24 HOUR,81102
1990-12-13,11,24 HOUR,81102
1990-12-14,13,24 HOUR,81102
1990-12-15,16,24 HOUR,81102
1990-12-16,25,24 HOUR,81102
1990-12-17,26,24 HOUR,81102
1990-12-18,11,24 HOUR,81102
1990-12-19,11,24 HOUR,81102
1990-12-20,7,24 HOUR,81102
1990-12-21,14,24 HOUR,81102
1990-12-22,34,24 HOUR,81102
1990-12-23,38,24 HOUR,81102
1990-12-24,37,24 HOUR,81102
1990-12-27,44,24 HOUR,81102
1990-12-28,19,24 HOUR,81102
1990-12-29,9,24 HOUR,81102
1990-12-30,27,24 HOUR,81102
1990-12-31,19,24 HOUR,81102
1991-01-06,47,24 HOUR,81102
1991-01-12,19,24 HOUR,81102
1991-01-18,27,24 HOUR,81102
1991-01-24,13,24 HOUR,81102
1991-01-30,14,24 HOUR,81102
1991-02-05,44,24 HOUR,81102
1991-02-11,47,24 HOUR,81102
1991-02-17,13,24 HOUR,81102
1991-02-23,24,24 HOUR,81102
1991-03-07,15,24 HOUR,81102
1991-03-13,14,24 HOUR,81102
1991-03-19,67,24 HOUR,81102
1991-03-25,14,24 HOUR,81102
1991-03-31,12,24 HOUR,81102
1991-04-02,31,24 HOUR,81102
1991-04-06,11,24 HOUR,81102
1991-04-12,24,24 HOUR,81102
1991-04-18,15,24 HOUR,81102
1991-04-24,13,24 HOUR,81102
1991-04-30,8,24 HOUR,81102
1991-05-06,15,24 HOUR,81102
1991-05-12,16,24 HOUR,81102
1991-05-18,17,24 HOUR,81102
1991-05-24,9,24 HOUR,81102
1991-05-30,22,24 HOUR,81102
1991-06-05,15,24 HOUR,81102
1991-06-17,17,24 HOUR,81102
1991-06-23,22,24 HOUR,81102
1991-06-29,23,24 HOUR,81102
1991-07-05,17,24 HOUR,81102
1991-07-11,15,24 HOUR,81102
1991-07-17,19,24 HOUR,81102
1991-07-23,7,24 HOUR,81102
1991-07-29,18,24 HOUR,81102
1991-08-04,12,24 HOUR,81102
1991-08-10,19,24 HOUR,81102
1991-08-16,19,24 HOUR,81102
1991-08-22,22,24 HOUR,81102
1991-08-28,13,24 HOUR,81102
1991-09-03,26,24 HOUR,81102
1991-09-27,29,24 HOUR,81102
1991-09-09,7,24 HOUR,81102
1991-09-15,15,24 HOUR,81102
1991-09-21,20,24 HOUR,81102
1991-10-21,18,24 HOUR,81102
1991-10-03,18,24 HOUR,81102
1991-10-09,14,24 HOUR,81102
1991-10-15,23,24 HOUR,81102
1991-10-27,16,24 HOUR,81102
1991-11-02,14,24 HOUR,81102
1991-11-08,59,24 HOUR,81102
1991-11-14,23,24 HOUR,81102
1991-11-20,52,24 HOUR,81102
1991-11-26,30,24 HOUR,81102
1991-12-02,19,24 HOUR,81102
1991-12-08,21,24 HOUR,81102
1991-12-14,31,24 HOUR,81102
1991-12-20,33,24 HOUR,81102
1991-12-26,26,24 HOUR,81102
1991-01-04,48,24 HOUR,81102
1991-01-01,8,24 HOUR,81102
1991-01-02,24,24 HOUR,81102
1991-01-03,32,24 HOUR,81102
1991-01-05,39,24 HOUR,81102
1991-01-06,33,24 HOUR,81102
1991-01-07,41,24 HOUR,81102
1991-01-08,36,24 HOUR,81102
1991-01-09,38,24 HOUR,81102
1991-01-10,48,24 HOUR,81102
1991-01-11,44,24 HOUR,81102
1991-01-12,19,24 HOUR,81102
1991-01-13,7,24 HOUR,81102
1991-01-14,20,24 HOUR,81102
1991-01-15,32,24 HOUR,81102
1991-01-16,15,24 HOUR,81102
1991-01-17,33,24 HOUR,81102
1991-01-18,48,24 HOUR,81102
1991-01-19,13,24 HOUR,81102
1991-01-20,14,24 HOUR,81102
1991-01-21,22,24 HOUR,81102
1991-01-23,15,24 HOUR,81102
1991-01-24,24,24 HOUR,81102
1991-01-25,19,24 HOUR,81102
1991-01-26,26,24 HOUR,81102
1991-01-27,12,24 HOUR,81102
1991-01-28,12,24 HOUR,81102
1991-01-29,19,24 HOUR,81102
1991-01-30,39,24 HOUR,81102
1991-01-31,38,24 HOUR,81102
1991-02-01,46,24 HOUR,81102
1991-02-02,44,24 HOUR,81102
1991-02-03,26,24 HOUR,81102
1991-02-04,29,24 HOUR,81102
1991-02-05,54,24 HOUR,81102
1991-02-06,27,24 HOUR,81102
1991-02-07,32,24 HOUR,81102
1991-02-08,52,24 HOUR,81102
1991-02-12,31,24 HOUR,81102
1991-02-09,30,24 HOUR,81102
1991-02-10,11,24 HOUR,81102
1991-02-11,45,24 HOUR,81102
1991-02-13,15,24 HOUR,81102
1991-02-14,16,24 HOUR,81102
1991-02-15,37,24 HOUR,81102
1991-02-16,25,24 HOUR,81102
1991-02-17,12,24 HOUR,81102
1991-02-18,11,24 HOUR,81102
1991-02-20,16,24 HOUR,81102
1991-02-21,18,24 HOUR,81102
1991-02-22,30,24 HOUR,81102
1991-02-23,23,24 HOUR,81102
1991-02-24,14,24 HOUR,81102
1991-02-25,15,24 HOUR,81102
1991-02-26,45,24 HOUR,81102
1991-02-27,18,24 HOUR,81102
1991-02-28,24,24 HOUR,81102
1991-03-01,21,24 HOUR,81102
1991-03-02,62,24 HOUR,81102
1991-03-03,12,24 HOUR,81102
1991-03-04,21,24 HOUR,81102
1991-03-05,6,24 HOUR,81102
1991-03-06,6,24 HOUR,81102
1991-03-07,49,24 HOUR,81102
1991-03-08,9,24 HOUR,81102
1991-03-09,24,24 HOUR,81102
1991-03-10,9,24 HOUR,81102
1991-03-11,13,24 HOUR,81102
1991-03-12,6,24 HOUR,81102
1991-03-13,15,24 HOUR,81102
1991-03-14,15,24 HOUR,81102
1991-03-15,16,24 HOUR,81102
1991-03-20,14,24 HOUR,81102
1991-03-16,26,24 HOUR,81102
1991-03-18,19,24 HOUR,81102
1991-03-19,21,24 HOUR,81102
1991-03-22,8,24 HOUR,81102
1991-03-23,9,24 HOUR,81102
1991-03-24,14,24 HOUR,81102
1991-03-26,12,24 HOUR,81102
1991-03-27,6,24 HOUR,81102
1991-03-28,7,24 HOUR,81102
1991-03-29,12,24 HOUR,81102
1991-03-30,13,24 HOUR,81102
1991-03-31,27,24 HOUR,81102
1991-04-01,31,24 HOUR,81102
1991-04-02,18,24 HOUR,81102
1991-04-03,22,24 HOUR,81102
1991-04-04,20,24 HOUR,81102
1991-04-05,25,24 HOUR,81102
1991-04-06,14,24 HOUR,81102
1991-04-07,16,24 HOUR,81102
1991-04-08,11,24 HOUR,81102
1991-04-09,16,24 HOUR,81102
1991-04-10,18,24 HOUR,81102
1991-04-11,9,24 HOUR,81102
1991-04-12,6,24 HOUR,81102
1991-04-13,11,24 HOUR,81102
1991-04-14,7,24 HOUR,81102
1991-04-15,17,24 HOUR,81102
1991-04-16,15,24 HOUR,81102
1991-04-18,16,24 HOUR,81102
1991-04-19,15,24 HOUR,81102
1991-04-23,15,24 HOUR,81102
1991-04-20,14,24 HOUR,81102
1991-04-21,5,24 HOUR,81102
1991-04-22,15,24 HOUR,81102
1991-04-24,15,24 HOUR,81102
1991-04-25,19,24 HOUR,81102
1991-04-26,6,24 HOUR,81102
1991-04-27,5,24 HOUR,81102
1991-04-28,6,24 HOUR,81102
1991-04-29,10,24 HOUR,81102
1991-04-30,11,24 HOUR,81102
1991-05-01,6,24 HOUR,81102
1991-05-02,13,24 HOUR,81102
1991-05-03,27,24 HOUR,81102
1991-05-04,6,24 HOUR,81102
1991-05-05,7,24 HOUR,81102
1991-05-06,19,24 HOUR,81102
1991-05-07,8,24 HOUR,81102
1991-05-08,18,24 HOUR,81102
1991-05-09,11,24 HOUR,81102
1991-05-10,32,24 HOUR,81102
1991-05-11,27,24 HOUR,81102
1991-05-15,16,24 HOUR,81102
1991-05-12,9,24 HOUR,81102
1991-05-13,19,24 HOUR,81102
1991-05-14,31,24 HOUR,81102
1991-05-16,4,24 HOUR,81102
1991-05-17,11,24 HOUR,81102
1991-05-18,12,24 HOUR,81102
1991-05-19,19,24 HOUR,81102
1991-05-20,15,24 HOUR,81102
1991-05-21,17,24 HOUR,81102
1991-05-22,11,24 HOUR,81102
1991-05-23,11,24 HOUR,81102
1991-05-24,24,24 HOUR,81102
1991-05-25,10,24 HOUR,81102
1991-05-26,8,24 HOUR,81102
1991-05-29,13,24 HOUR,81102
1991-05-30,18,24 HOUR,81102
1991-05-31,14,24 HOUR,81102
1991-06-01,7,24 HOUR,81102
1991-06-02,7,24 HOUR,81102
1991-06-03,9,24 HOUR,81102
1991-06-04,9,24 HOUR,81102
1991-06-05,32,24 HOUR,81102
1991-06-06,6,24 HOUR,81102
1991-06-10,13,24 HOUR,81102
1991-06-07,13,24 HOUR,81102
1991-06-08,15,24 HOUR,81102
1991-06-09,13,24 HOUR,81102
1991-06-11,18,24 HOUR,81102
1991-06-12,16,24 HOUR,81102
1991-06-13,16,24 HOUR,81102
1991-06-14,15,24 HOUR,81102
1991-06-15,11,24 HOUR,81102
1991-06-16,13,24 HOUR,81102
